URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/us/vrdr/CodeSystem/vrdr-replace-status-cs,3.0.0-preview1,active,,ReplaceStatusCS,Replacement Status of Death Record Submission CodeSystem,"Replacement Status of Death Record Submission CodeSystem","ConceptMap/ReplaceStatusCM,ValueSet/vrdr-replace-status-vs"
http://hl7.org/fhir/us/vrdr/CodeSystem/vrdr-system-placeofinjury-cs,3.0.0-preview1,active,,SuperMicarPlaceOfInjuryCS,Supermicar Place Of Injury CodeSystem,"Supermicar Place Of Injury CodeSystem","ValueSet/vrdr-place-of-injury-other-vs"
http://hl7.org/fhir/us/vrdr/CodeSystem/vrdr-system-reject-cs,3.0.0-preview1,active,,SystemRejectCS,System Reject Code System,"System Reject Code System","ValueSet/vrdr-system-reject-vs,ConceptMap/SystemRejectCM"
http://hl7.org/fhir/us/vrdr/CodeSystem/vrdr-transax-conversion-cs,3.0.0-preview1,active,,TransaxConversionCS,Transax Conversion CodeSystem,"Transax Conversion Code System","ConceptMap/TransaxConversionCM,ValueSet/vrdr-transax-conversion-vs"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/vrdr-place-of-injury-vs,ConceptMap/PlaceOfInjuryCM,ValueSet/observation-codes,ValueSet/us-core-procedure-code,ValueSet/document-classcodes,ValueSet/ValueSet-education-level-person-vr,ValueSet/doc-typecodes,ValueSet/doc-section-codes"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ConceptMap/MannerOfDeathCM,ConceptMap/MethodOfDispositionCM,ValueSet/vrdr-death-certification-event-vs,ValueSet/vrdr-method-of-disposition-vs,ValueSet/vrdr-contributory-tobacco-use-vs,ValueSet/procedure-followup,ValueSet/vrdr-place-of-death-vs,ValueSet/device-action,ValueSet/vrdr-transportation-incident-role-vs,ConceptMap/CertifierTypesCM,ValueSet/body-site,ValueSet/device-kind,ValueSet/vrdr-death-certification-event-max-vs,ValueSet/vrdr-certifier-types-vs,ConceptMap/PlaceOfDeathCM,ValueSet/referencerange-appliesto,ValueSet/procedure-outcome,ValueSet/procedure-reason,ValueSet/procedure-category,ValueSet/condition-code,ValueSet/procedure-not-performed-reason,ValueSet/us-core-procedure-code,ValueSet/observation-methods,ConceptMap/TransportationIncidentRoleCM,ConceptMap/ContributoryTobaccoUseCM,ValueSet/vrdr-manner-of-death-vs"
http://terminology.hl7.org/CodeSystem/PHIndustryCDCCensus2010,2.0.1,active,"2.16.840.1.114222.4.5.315",PHIndustryCDCCensus2010,Industry CDC Census 2010,"2010 Industry coding system used by CDC (NIOSH and NCHS) for coding industry text. Industry describes an economic/business sector comprised of businesses/ enterprises concerned with the output of a specified category of products or services.","ValueSet/2.16.840.1.114222.4.11.7187"
http://terminology.hl7.org/CodeSystem/PHOccupationCDCCensus2010,2.0.1,active,"2.16.840.1.114222.4.5.314",PHOccupationCDCCensus2010,Occupation CDC Census 2010,"2010 Occupation coding system used by CDC (NIOSH and NCHS) for coding occupation text. Occupation describes a set of activities or tasks that individuals are paid to perform or, if unpaid, define a person's contribution to a household/family business/community.","ValueSet/2.16.840.1.114222.4.11.7186"
http://terminology.hl7.org/CodeSystem/PHOccupationalDataForHealthODH,2.0.1,active,"2.16.840.1.114222.4.5.327",PHOccupationalDataForHealthODH,Occupational Data for Health (ODH),"The concepts representing the values supporting Occupational Data for Health, including Job Supervisory Level or Pay Grade (ODH) code system consists of data elements that describe a person's work information, structured to facilitate individual, population, and public health use; not intended to support billing.).","ValueSet/2.16.840.1.114222.4.11.7900,ValueSet/2.16.840.1.114222.4.11.7901"
http://terminology.hl7.org/CodeSystem/common-tags,1.0.1,active,"2.16.840.1.113883.4.642.1.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/list-empty-reason,1.0.1,active,"2.16.840.1.113883.4.642.1.1106",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","ValueSet/list-empty-reason"
http://terminology.hl7.org/CodeSystem/list-order,1.0.1,active,"2.16.840.1.113883.4.642.1.1107",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","ValueSet/list-order"
http://terminology.hl7.org/CodeSystem/location-physical-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1108",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.  This includes several 'non physical' codes which are still considered a location.","ValueSet/location-physical-type"
http://terminology.hl7.org/CodeSystem/observation-category,1.0.1,active,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.1,active,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/v2-0116,2.2.0,active,"2.16.840.1.113883.18.47",BedStatus,bedStatus,"Code system of concepts which specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.  Used in HL7 Version 2.x messaging in the DLD and PV1 segments.","ValueSet/v2-0116"
http://terminology.hl7.org/CodeSystem/v2-0131,2.1.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/relatedperson-relationshiptype,ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0136,2.9,active,"2.16.840.1.113883.18.347",v2.0136,v2 Y/N Indicator,"FHIR Value set/code system definition for HL7 v2 table 0136 ( Y/N Indicator)","ValueSet/ValueSet-yes-no-unknown-not-applicable-vr,ValueSet/vrdr-spouse-alive-vs,ValueSet/ValueSet-yes-no-unknown-vr,ConceptMap/SpouseAliveCM"
http://terminology.hl7.org/CodeSystem/v2-0203,4.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
http://terminology.hl7.org/CodeSystem/v2-0360,2.1.0,active,"2.16.840.1.113883.18.220",DegreeLicenseCertificate,degreeLicenseCertificate,"Code system of concepts specifying an educational degree (e.g., MD).  Used in the CNN datatype (names and identifiers of clinicians) in Version 2 messaging.  Used in HL7 Version 2.x messaging in the CNN segment; note that in releases of HL7 prior to 2.3.1, was also used in person names (XPN), but this use was deprecated, then withdrawn in 2.7.","ValueSet/ValueSet-education-level-vr"
http://terminology.hl7.org/CodeSystem/v3-Confidentiality,3.0.0,active,"2.16.840.1.113883.5.25",Confidentiality,Confidentiality,"A set of codes specifying the security classification of acts and roles in accordance with the definition for concept domain ""Confidentiality"".","ValueSet/v3-ConfidentialityClassification"
http://terminology.hl7.org/CodeSystem/v3-EducationLevel,3.0.0,active,"2.16.840.1.113883.5.1077",EducationLevel,Education Level,"Years of education that a person has completed","ValueSet/ValueSet-education-level-vr"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/ValueSet-marital-status-vr"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/ValueSet-yes-no-unknown-not-applicable-vr,ConceptMap/MethodOfDispositionCM,ValueSet/vrdr-certifier-types-vs,ValueSet/vrdr-method-of-disposition-vs,ConceptMap/PlaceOfDeathCM,ValueSet/ValueSet-yes-no-unknown-vr,ValueSet/ValueSet-education-level-vr,ValueSet/vrdr-contributory-tobacco-use-vs,ValueSet/vrdr-death-pregnancy-status-vs,ValueSet/vrdr-spouse-alive-vs,ValueSet/vrdr-place-of-death-vs,ValueSet/ValueSet-units-of-age-vr,ValueSet/ValueSet-states-territories-provinces-vr,ValueSet/vrdr-place-of-injury-vs,ValueSet/vrdr-activity-at-time-of-death-vs,ValueSet/vrdr-transportation-incident-role-vs,ConceptMap/PlaceOfInjuryCM,ConceptMap/CertifierTypesCM,ConceptMap/TransportationIncidentRoleCM,ConceptMap/ContributoryTobaccoUseCM,ConceptMap/DeathPregnancyStatusCM,ConceptMap/SpouseAliveCM,ValueSet/ValueSet-marital-status-vr"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,3.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,3.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/relatedperson-relationshiptype,ValueSet/v3-ServiceDeliveryLocationRoleType"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/ValueSet-units-of-age-vr"
http://www.ada.org/cdt,3.0.1,active,"2.16.840.1.113883.6.13",CDT,Code on Dental Procedures and Nomenclature,"The purpose of the CDT Code is to achieve uniformity, consistency and specificity in accurately documenting dental treatment. One use of the CDT Code is to provide for the efficient processing of dental claims, and another is to populate an Electronic Health Record.","ValueSet/us-core-procedure-code"
http://www.ama-assn.org/go/cpt,3.0.1,active,"2.16.840.1.113883.6.12",CPT,Current Procedural Terminology (CPT®),"The Current Procedural Terminology (CPT) code set, created and maintained by the American Medical Association, is the language of medicine today and the code to its future. This system of terminology is the most widely accepted medical nomenclature used to report medical procedures and services under public and private health insurance programs. CPT coding is also used for administrative management purposes such as claims processing and developing guidelines for medical care review. Each year, via a rigorous, evidence-based and transparent process, the independent CPT Editorial Panel revises, creates or deletes hundreds of codes in order to reflect current medical practice.    Designated by the U.S. Department of Health and Human Services under the Health Insurance Portability and Accountability Act (HIPAA) as a national coding set for physician and other health care professional services and procedures, CPT’s evidence-based codes accurately encompass the full range of health care services.    All CPT codes are five-digits and can be either numeric or alphanumeric, depending on the category. CPT code descriptors are clinically focused and utilize common standards so that a diverse set of users can have common understanding across the clinical health care paradigm.    There are various types of CPT codes:    Category I: These codes have descriptors that correspond to a procedure or service. Codes range from 00100–99499 and are generally ordered into sub-categories based on procedure/service type and anatomy.    Category II: These alphanumeric tracking codes are supplemental codes used for performance measurement. Using them is optional and not required for correct coding.    Category III: These are temporary alphanumeric codes for new and developing technology, procedures and services. They were created for data collection, assessment and in some instances, payment of new services and procedures that currently don’t meet the criteria for a Category I code.    Proprietary Laboratory Analyses (PLA) codes: These codes describe proprietary clinical laboratory analyses and can be either provided by a single (“solesource”) laboratory or licensed or marketed to multiple providing laboratories that are cleared or approved by the Food and Drug Administration (FDA)). This category includes but is not limited to Advanced Diagnostic Laboratory Tests (ADLTs) and Clinical Diagnostic Laboratory Tests (CDLTs), as defined under the Protecting Access to Medicare Act of 2014 (PAMA).","ValueSet/us-core-procedure-code"
http://www.cms.gov/Medicare/Coding/HCPCSReleaseCodeSets,1.0.2,active,"2.16.840.1.113883.6.285",HCPCSLevelII,Healthcare Common Procedure Coding System (HCPCS) level II alphanumeric codes,"The Level II HCPCS codes, which are established by CMS's Alpha-Numeric Editorial Panel, primarily represent items and supplies and non-physician services not covered by the American Medical Association's Current Procedural Terminology-4 (CPT-4) codes; Medicare, Medicaid, and private health insurers use HCPCS procedure and modifier codes for claims processing.  Level II alphanumeric procedure and modifier codes comprise the A to V range.","ValueSet/us-core-procedure-code"
http://www.cms.gov/Medicare/Coding/ICD10,20201001,active,"2.16.840.1.113883.6.4",Icd10PCS,ICD-10 Procedure Codes,"ICD Procedure Coding System (ICD 10 PCS)","ValueSet/us-core-procedure-code"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages,ValueSet/simple-language"
