VRDR : Validation Results
=========================================

err = 0, warn = 123, info = 113
IG Publisher Version: 1.5.4 Out of date - current version is 1.6.18
Generated Mon Jul 29 13:12:33 EDT 2024. FHIR version 4.0.1 for hl7.fhir.us.vrdr#3.0.0-preview1 (canonical = http://hl7.org/fhir/us/vrdr)
 Build Errors : 0 / 1 / 0
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-CauseOfDeathCodedContentBundle-Example1 : 0 / 60 / 61
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Composition-DeathCertificate-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Composition-DeathCertificate-Example2 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Composition-DeathCertificateUT-Example1 : 0 / 0 / 4
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-ActivityAtTimeOfDeathCM : 0 / 7 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-AdministrativeGenderCM : 0 / 3 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-CertifierTypesCM : 0 / 4 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-ContributoryTobaccoUseCM : 0 / 5 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-DeathPregnancyStatusCM : 0 / 7 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-EditBypass0124CM : 0 / 4 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-EditBypass012CM : 0 / 3 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-EditBypass01CM : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-FilingFormatCM : 0 / 3 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-IntentionalRejectCM : 0 / 6 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-MannerOfDeathCM : 0 / 6 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-MethodOfDispositionCM : 0 / 7 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-PlaceOfDeathCM : 0 / 8 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-PlaceOfInjuryCM : 0 / 10 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-ReplaceStatusCM : 0 / 3 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-SpouseAliveCM : 0 / 4 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-SystemRejectCM : 0 / 5 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-TransaxConversionCM : 0 / 4 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ConceptMap-TransportationIncidentRoleCM : 0 / 6 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ImplementationGuide-hl7.fhir.us.vrdr : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DeathLocation-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DeathLocation-Example2 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DeathLocation-Example3 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DeathLocationUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DispositionLocation-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-DispositionLocationUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-InjuryLocation-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-location-death-vr-atlanta-ga-a-freeman : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Location-location-injury-vr-atlanta-ga-a-freeman : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-ActivityAtTimeOfDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-AgeUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-AutomatedUnderlyingCauseOfDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-AutopsyPerformedIndicator-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-AutopsyPerformedIndicatorUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-BirthRecordIdentifier-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-BirthRecordIdentifierChild-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-BirthRecordIdentifierUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-CauseOfDeathPart1-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-CauseOfDeathPart1-Example2 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-CauseOfDeathPart1UT-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-CauseOfDeathPart2-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-CodedRaceAndEthnicity-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DeathDate-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DeathDate-Example2 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DeathDate-Example3 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DeathDate-Example4 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DeathDateUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentAge-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentDispositionMethod-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentEducationLevel-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentMilitaryService-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentPregnancyStatus-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentUsualWork-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DecedentUsualWork-Example2 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-DispositionMethodUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EducationUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EmergingIssues-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EmergingIssuesUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example2 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example3 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-EntityAxisCauseOfDeath-Example4 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-ExaminerContacted-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-ExaminerContactedUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-FetalDeathRecordIdentifier-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-InjuryIncident-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-InjuryIncident-Example2 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-InjuryIncidentUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-InputRaceAndEthnicity-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-InputRaceAndEthnicityUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-MannerOfDeath-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-MannerOfDeathUT-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-ManualUnderlyingCauseOfDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-MilitaryServiceUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-PlaceOfInjury-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-PregnancyUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-RecordAxisCauseOfDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-RecordAxisCauseOfDeath-Example2 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-SurgeryDate-Example1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-TobaccoUseContributedToDeath-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-TobaccoUseUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Observation-UsualWorkUT-Example1 : 0 / 2 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Organization-FuneralHome-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Organization-FuneralHomeUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Parameters-CodingStatusValues-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Patient-Decedent-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Patient-Decedent-Example2 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Patient-Decedent-Example3 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Patient-DecedentUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Patient-us-core-patient-vr-a-freeman : 0 / 0 / 3
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-Certifier-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-Certifier-Example2-no-NPI : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-Mortician-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-PractitionerUT-Certifier : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-PractitionerUT-Pronouncer : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-Pronouncer-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Practitioner-practitioner-vital-records-janet-seito : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Procedure-DeathCertification-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Procedure-DeathCertification-Example2 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Procedure-ProcedureDeathCertificationUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Procedure-procedure-death-certification-vr-a-freeman : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/RelatedPerson-DecedentFather-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/RelatedPerson-DecedentMother-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/RelatedPerson-DecedentSpouse-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/RelatedPerson-FatherUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/RelatedPerson-MotherUT-Example1 : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-AliasStatus : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-FilingFormat : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-NVSS-SexAtDeath : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-ReplaceStatus : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-SpouseAlive : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-StateSpecificField : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-industry-occupation-coded-content-bundle : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-practitioner-role : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-activity-at-time-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-automated-underlying-cause-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-autopsy-performed-indicator : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-birth-record-identifier : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-birth-record-identifier-child : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-cause-of-death-coded-content-bundle : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-cause-of-death-part1 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-cause-of-death-part2 : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-certifier : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-coding-status-values : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-death-certificate : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-death-certificate-document : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-death-certification : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-death-date : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-death-location : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-age : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-disposition-method : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-education-level : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-father : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-military-service : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-mother : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-pregnancy-status : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-spouse : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-decedent-usual-work : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-demographic-coded-content-bundle : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-disposition-location : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-entity-axis-cause-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-examiner-contacted : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-fetal-death-record-identifier : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-funeral-home : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-injury-incident : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-injury-location : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-manner-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-manual-underlying-cause-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-mortality-roster-bundle : 0 / 0 / 2
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-mortician : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-place-of-injury : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-record-axis-cause-of-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-surgery-date : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/StructureDefinition-vrdr-tobacco-use-contributed-to-death : 0 / 1 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-activity-at-time-of-death-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-administrative-gender-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-certifier-types-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-contributory-tobacco-use-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-date-of-death-determination-methods-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-death-certification-event-max-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-death-certification-event-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-death-pregnancy-status-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-edit-bypass-01-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-edit-bypass-012-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-edit-bypass-0124-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-filing-format-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-icd10-causes-of-death-vs : 0 / 0 / 1
 /Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/ValueSet-vrdr-intentional-reject-vs : 0 / 0 / 1
