/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 259, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1086, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1133, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1167, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1261, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1299, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1324, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1357, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1395, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1428, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1455, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1537, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1581, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1629, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1685, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1741, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1773, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1814, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1850, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1888, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example1.json: line 1942, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 295, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 448, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 487, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 523, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 562, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 606, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 895, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 944, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 977, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1010, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1052, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1122, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1169, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1203, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1305, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1343, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1368, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1401, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1439, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1472, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1499, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1580, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1624, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1672, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1728, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1784, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1816, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1857, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1893, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1931, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 1985, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2019, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2052, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2173, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2205, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2237, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2282, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2338, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-Example2.json: line 2371, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 222, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 361, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 407, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 454, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 495, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 532, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 569, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 847, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/Users/rpassas/Documents/current_projects/NVSS/vrdr/fsh-generated/resources/Bundle-DeathCertificateDocument-UT-1.json: line 896, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/vrdr/StructureDefinition/vrdr-death-certificate-document|3.0.0-preview1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
